price,quantity_g,quantity_ml,quantity_pieces,store_Imtiaz,store_Jalal Sons,store_Metro,store_al-fateh,categpory_Baby Food,categpory_Beverages,categpory_Breakfast Foods,categpory_Canned Foods,categpory_Condiments,categpory_Cooking Oils,categpory_Dairy,categpory_Dry Fruits & Nuts,categpory_Snacks,categpory_Spices & Seasonings,categpory_Staples,log_quantity
"Rs.2,395",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,7.824445930877619
"Rs.1,795",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.841615476477592
"Rs.1,795",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.841615476477592
Rs.250,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.739792912179234
Rs.795,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.484796933490655
"Rs.1,795",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.236369590203704
Rs.575,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.993961427306569
"Rs.4,295",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,8.006700845440367
"Rs.1,795",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.841615476477592
"Rs.1,495",False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.2166061010848646
Rs.735,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.154858094016418
Rs.250,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.739792912179234
Rs.595,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.802118375377063
"Rs.1,795",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.841615476477592
"Rs.2,195",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.825460036255307
"Rs.1,145",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.111467339502679
Rs.475,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.916202062607435
"Rs.1,095",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.111467339502679
"Rs.1,245",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.111467339502679
"Rs.1,245",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.111467339502679
"Rs.1,795",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.841615476477592
"Rs.1,795",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.803505257608338
"Rs.1,695",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,7.901377353792616
"Rs.2,195",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.825460036255307
"Rs.1,795",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.78105762593618
"Rs.1,500",False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.2166061010848646
Rs.745,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.942799375126701
Rs.595,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.942799375126701
Rs.435,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.802118375377063
"Rs.1,500",False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,4.61512051684126
"Rs.1,595",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,8.006700845440367
Rs.895,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.707110264748875
Rs.465,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.111467339502679
Rs.715,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.621405651764134
Rs.465,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.68586094706836
Rs.425,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.68586094706836
Rs.735,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,7.313886831633462
Rs.765,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,7.313886831633462
"Rs.1,345",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,8.006700845440367
Rs.465,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.68586094706836
Rs.195,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.707110264748875
"Rs.1,325",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,8.006700845440367
Rs.285,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.2166061010848646
Rs.375,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.68586094706836
Rs.415,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.68586094706836
Rs.675,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,7.244941546337007
Rs.485,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.68586094706836
Rs.485,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.68586094706836
Rs.495,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.68586094706836
Rs.425,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.68586094706836
Rs.595,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.68586094706836
Rs.415,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.68586094706836
Rs.485,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.68586094706836
Rs.745,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,7.313886831633462
Rs.415,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.68586094706836
Rs.365,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.68586094706836
"Rs.4,050",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,7.244941546337007
Rs.675,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,7.244941546337007
Rs.375,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.68586094706836
Rs.375,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.68586094706836
Rs.595,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.68586094706836
Rs.415,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.68586094706836
Rs.595,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.68586094706836
Rs.425,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.68586094706836
Rs.495,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.68586094706836
"Rs.4,050",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,7.244941546337007
Rs.675,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,7.313886831633462
Rs.425,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.68586094706836
Rs.495,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.68586094706836
Rs.495,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.68586094706836
Rs.595,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.68586094706836
Rs.750,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,7.313886831633462
Rs.515,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.68586094706836
Rs.595,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.68586094706836
